X,CH1,Start,Increment,
Sequence,Volt,-5.540000e-07,2.500000e-10,
268,-1.562500e-03,
269,-1.250000e-03,
270,-1.250000e-03,
271,-1.250000e-03,
272,-1.093750e-03,
273,-1.250000e-03,
274,-1.250000e-03,
275,-1.093750e-03,
276,-9.375000e-04,
277,-9.375000e-04,
278,-7.812500e-04,
279,-6.250000e-04,
280,-6.250000e-04,
281,-7.812500e-04,
282,-9.375000e-04,
283,-6.250000e-04,
284,-4.687500e-04,
285,-6.250000e-04,
286,-7.812500e-04,
287,-7.812500e-04,
288,-9.375000e-04,
289,-9.375000e-04,
290,-1.093750e-03,
291,-1.250000e-03,
292,-1.250000e-03,
293,-1.093750e-03,
294,-9.375000e-04,
295,-9.375000e-04,
296,-9.375000e-04,
297,-7.812500e-04,
298,-9.375000e-04,
299,-7.812500e-04,
300,-7.812500e-04,
301,-7.812500e-04,
302,-9.375000e-04,
303,-9.375000e-04,
304,-9.375000e-04,
305,-9.375000e-04,
306,-7.812500e-04,
307,-7.812500e-04,
308,-7.812500e-04,
309,-7.812500e-04,
310,-7.812500e-04,
311,-7.812500e-04,
312,-9.375000e-04,
313,-9.375000e-04,
314,-1.250000e-03,
315,-1.250000e-03,
316,-1.093750e-03,
317,-9.375000e-04,
318,-9.375000e-04,
319,-9.375000e-04,
320,-9.375000e-04,
321,-1.093750e-03,
322,-1.093750e-03,
323,-9.375000e-04,
324,-7.812500e-04,
325,-7.812500e-04,
326,-6.250000e-04,
327,-6.250000e-04,
328,-4.687500e-04,
329,-7.812500e-04,
330,-1.093750e-03,
331,-1.250000e-03,
332,-1.250000e-03,
333,-1.250000e-03,
334,-1.250000e-03,
335,-1.250000e-03,
336,-1.250000e-03,
337,-1.406250e-03,
338,-1.250000e-03,
339,-9.375000e-04,
340,-9.375000e-04,
341,-7.812500e-04,
342,-1.093750e-03,
343,-1.250000e-03,
344,-1.250000e-03,
345,-1.093750e-03,
346,-7.812500e-04,
347,-6.250000e-04,
348,-7.812500e-04,
349,-7.812500e-04,
350,-9.375000e-04,
351,-9.375000e-04,
352,-1.093750e-03,
353,-9.375000e-04,
354,-9.375000e-04,
355,-7.812500e-04,
356,-7.812500e-04,
357,-7.812500e-04,
358,-1.093750e-03,
359,-1.406250e-03,
360,-1.250000e-03,
361,-1.250000e-03,
362,-9.375000e-04,
363,-6.250000e-04,
364,-6.250000e-04,
365,-6.250000e-04,
366,-7.812500e-04,
367,-1.093750e-03,
368,-1.093750e-03,
369,-1.093750e-03,
370,-9.375000e-04,
371,-7.812500e-04,
372,-9.375000e-04,
373,-1.093750e-03,
374,-1.093750e-03,
375,-9.375000e-04,
376,-6.250000e-04,
377,-4.687500e-04,
378,-6.250000e-04,
379,-7.812500e-04,
380,-7.812500e-04,
381,-7.812500e-04,
382,-7.812500e-04,
383,-9.375000e-04,
384,-9.375000e-04,
385,-9.375000e-04,
386,-9.375000e-04,
387,-9.375000e-04,
388,-1.093750e-03,
389,-1.093750e-03,
390,-1.093750e-03,
391,-1.093750e-03,
392,-7.812500e-04,
393,-7.812500e-04,
394,-9.375000e-04,
395,-7.812500e-04,
396,-9.375000e-04,
397,-9.375000e-04,
398,-9.375000e-04,
399,-7.812500e-04,
400,-7.812500e-04,
401,-6.250000e-04,
402,-6.250000e-04,
403,-7.812500e-04,
404,-1.093750e-03,
405,-1.250000e-03,
406,-1.406250e-03,
407,-1.250000e-03,
408,-1.250000e-03,
409,-9.375000e-04,
410,-7.812500e-04,
411,-7.812500e-04,
412,-9.375000e-04,
413,-9.375000e-04,
414,-9.375000e-04,
415,-9.375000e-04,
416,-9.375000e-04,
417,-1.250000e-03,
418,-1.406250e-03,
419,-1.562500e-03,
420,-1.718750e-03,
421,-1.406250e-03,
422,-1.250000e-03,
423,-1.093750e-03,
424,-9.375000e-04,
425,-7.812500e-04,
426,-7.812500e-04,
427,-6.250000e-04,
428,-7.812500e-04,
429,-6.250000e-04,
430,-7.812500e-04,
431,-7.812500e-04,
432,-7.812500e-04,
433,-7.812500e-04,
434,-6.250000e-04,
435,-6.250000e-04,
436,-9.375000e-04,
437,-1.093750e-03,
438,-1.093750e-03,
439,-1.093750e-03,
440,-9.375000e-04,
441,-7.812500e-04,
442,-6.250000e-04,
443,-6.250000e-04,
444,-7.812500e-04,
445,-7.812500e-04,
446,-7.812500e-04,
447,-6.250000e-04,
448,-6.250000e-04,
449,-7.812500e-04,
450,-7.812500e-04,
451,-7.812500e-04,
452,-9.375000e-04,
453,-9.375000e-04,
454,-1.250000e-03,
455,-1.250000e-03,
456,-1.093750e-03,
457,-7.812500e-04,
458,-6.250000e-04,
459,-4.687500e-04,
460,-7.812500e-04,
461,-9.375000e-04,
462,-9.375000e-04,
463,-1.093750e-03,
464,-1.093750e-03,
465,-1.093750e-03,
466,-1.093750e-03,
467,-1.093750e-03,
468,-1.093750e-03,
469,-1.093750e-03,
470,-9.375000e-04,
471,-9.375000e-04,
472,-9.375000e-04,
473,-1.093750e-03,
474,-1.250000e-03,
475,-1.093750e-03,
476,-9.375000e-04,
477,-7.812500e-04,
478,-7.812500e-04,
479,-6.250000e-04,
480,-6.250000e-04,
481,-6.250000e-04,
482,-6.250000e-04,
483,-7.812500e-04,
484,-9.375000e-04,
485,-1.093750e-03,
486,-1.093750e-03,
487,-1.093750e-03,
488,-1.093750e-03,
489,-1.093750e-03,
490,-1.250000e-03,
491,-1.250000e-03,
492,-1.250000e-03,
493,-1.093750e-03,
494,-9.375000e-04,
495,-9.375000e-04,
496,-7.812500e-04,
497,-9.375000e-04,
498,-1.250000e-03,
499,-1.250000e-03,
500,-1.250000e-03,
501,-1.250000e-03,
502,-1.250000e-03,
503,-1.250000e-03,
504,-1.406250e-03,
505,-1.562500e-03,
506,-1.406250e-03,
507,-9.375000e-04,
508,-7.812500e-04,
509,-7.812500e-04,
510,-1.718750e-03,
511,-3.906250e-03,
512,-6.093750e-03,
513,-8.125000e-03,
514,-9.687500e-03,
515,-1.093750e-02,
516,-1.171875e-02,
517,-1.218750e-02,
518,-1.218750e-02,
519,-1.187500e-02,
520,-1.109375e-02,
521,-9.843750e-03,
522,-8.437499e-03,
523,-6.562500e-03,
524,-4.843750e-03,
525,-2.656250e-03,
526,-6.250000e-04,
527,1.875000e-03,
528,4.062500e-03,
529,6.406250e-03,
530,8.750000e-03,
531,1.125000e-02,
532,1.312500e-02,
533,1.500000e-02,
534,1.640625e-02,
535,1.765625e-02,
536,1.812500e-02,
537,1.812500e-02,
538,1.796875e-02,
539,1.750000e-02,
540,1.671875e-02,
541,1.578125e-02,
542,1.484375e-02,
543,1.375000e-02,
544,1.234375e-02,
545,1.046875e-02,
546,8.593750e-03,
547,6.562500e-03,
548,4.531250e-03,
549,2.343750e-03,
550,3.125000e-04,
551,-1.875000e-03,
552,-3.593750e-03,
553,-5.625000e-03,
554,-7.031250e-03,
555,-8.437499e-03,
556,-9.218750e-03,
557,-1.000000e-02,
558,-1.015625e-02,
559,-1.000000e-02,
560,-9.531250e-03,
561,-8.593750e-03,
562,-7.343750e-03,
563,-5.781250e-03,
564,-4.218750e-03,
565,-2.343750e-03,
566,-4.687500e-04,
567,1.875000e-03,
568,4.062500e-03,
569,6.406250e-03,
570,8.593750e-03,
571,1.062500e-02,
572,1.218750e-02,
573,1.375000e-02,
574,1.500000e-02,
575,1.625000e-02,
576,1.718750e-02,
577,1.796875e-02,
578,1.796875e-02,
579,1.781250e-02,
580,1.718750e-02,
581,1.640625e-02,
582,1.562500e-02,
583,1.453125e-02,
584,1.312500e-02,
585,1.093750e-02,
586,8.437499e-03,
587,5.468750e-03,
588,2.812500e-03,
589,0.000000e+00,
590,-2.343750e-03,
591,-4.531250e-03,
592,-6.250000e-03,
593,-7.968750e-03,
594,-9.531250e-03,
595,-1.093750e-02,
596,-1.187500e-02,
597,-1.250000e-02,
598,-1.250000e-02,
599,-1.203125e-02,
600,-1.140625e-02,
601,-1.046875e-02,
602,-9.531250e-03,
603,-8.281250e-03,
604,-7.031250e-03,
605,-5.312500e-03,
606,-3.125000e-03,
607,-7.812500e-04,
608,1.406250e-03,
609,3.750000e-03,
610,5.781250e-03,
611,7.968750e-03,
612,9.531250e-03,
613,1.125000e-02,
614,1.250000e-02,
615,1.359375e-02,
616,1.406250e-02,
617,1.421875e-02,
618,1.421875e-02,
619,1.421875e-02,
620,1.390625e-02,
621,1.343750e-02,
622,1.250000e-02,
623,1.109375e-02,
624,9.531250e-03,
625,7.656250e-03,
626,5.937500e-03,
627,3.750000e-03,
628,1.875000e-03,
629,-4.687500e-04,
630,-2.656250e-03,
631,-5.000000e-03,
632,-6.875000e-03,
633,-8.750000e-03,
634,-1.015625e-02,
635,-1.109375e-02,
636,-1.171875e-02,
637,-1.234375e-02,
638,-1.250000e-02,
639,-1.250000e-02,
640,-1.187500e-02,
641,-1.093750e-02,
642,-9.843750e-03,
643,-8.281250e-03,
644,-7.031250e-03,
645,-5.312500e-03,
646,-3.437500e-03,
647,-1.250000e-03,
648,9.375000e-04,
649,3.281250e-03,
650,5.468750e-03,
651,7.968750e-03,
652,9.843750e-03,
653,1.140625e-02,
654,1.265625e-02,
655,1.359375e-02,
656,1.406250e-02,
657,1.453125e-02,
658,1.484375e-02,
659,1.484375e-02,
660,1.437500e-02,
661,1.343750e-02,
662,1.250000e-02,
663,1.093750e-02,
664,9.374999e-03,
665,7.343750e-03,
666,5.156250e-03,
667,2.968750e-03,
668,7.812500e-04,
669,-1.250000e-03,
670,-3.125000e-03,
671,-5.000000e-03,
672,-6.562500e-03,
673,-8.281250e-03,
674,-9.843750e-03,
675,-1.125000e-02,
676,-1.218750e-02,
677,-1.281250e-02,
678,-1.296875e-02,
679,-1.281250e-02,
680,-1.203125e-02,
681,-1.125000e-02,
682,-1.000000e-02,
683,-8.750000e-03,
684,-7.343750e-03,
685,-5.468750e-03,
686,-3.750000e-03,
687,-1.406250e-03,
688,7.812500e-04,
689,3.281250e-03,
690,5.312500e-03,
691,7.343750e-03,
692,8.906250e-03,
693,1.062500e-02,
694,1.187500e-02,
695,1.296875e-02,
696,1.359375e-02,
697,1.421875e-02,
698,1.437500e-02,
699,1.437500e-02,
700,1.375000e-02,
701,1.296875e-02,
702,1.203125e-02,
703,1.062500e-02,
704,9.374999e-03,
705,7.343750e-03,
706,5.156250e-03,
707,2.968750e-03,
708,9.375000e-04,
709,-1.250000e-03,
710,-3.125000e-03,
711,-4.843750e-03,
712,-6.562500e-03,
713,-8.437499e-03,
714,-1.031250e-02,
715,-1.156250e-02,
716,-1.234375e-02,
717,-1.281250e-02,
718,-1.296875e-02,
719,-1.250000e-02,
720,-1.187500e-02,
721,-1.093750e-02,
722,-1.000000e-02,
723,-8.593750e-03,
724,-7.343750e-03,
725,-5.468750e-03,
726,-3.281250e-03,
727,-1.093750e-03,
728,1.093750e-03,
729,3.281250e-03,
730,5.156250e-03,
731,7.343750e-03,
732,8.906250e-03,
733,1.046875e-02,
734,1.187500e-02,
735,1.296875e-02,
736,1.375000e-02,
737,1.421875e-02,
738,1.437500e-02,
739,1.421875e-02,
740,1.359375e-02,
741,1.281250e-02,
742,1.187500e-02,
743,1.046875e-02,
744,9.062500e-03,
745,7.187500e-03,
746,5.312500e-03,
747,3.125000e-03,
748,1.250000e-03,
749,-7.812500e-04,
750,-2.812500e-03,
751,-4.843750e-03,
752,-6.875000e-03,
753,-8.593750e-03,
754,-1.000000e-02,
755,-1.109375e-02,
756,-1.171875e-02,
757,-1.218750e-02,
758,-1.250000e-02,
759,-1.265625e-02,
760,-1.234375e-02,
761,-1.140625e-02,
762,-1.015625e-02,
763,-8.437499e-03,
764,-6.875000e-03,
765,-4.687500e-03,
766,-2.812500e-03,
767,-7.812500e-04,
768,1.093750e-03,
769,3.437500e-03,
770,5.468750e-03,
771,7.656250e-03,
772,9.062500e-03,
773,1.062500e-02,
774,1.187500e-02,
775,1.296875e-02,
776,1.359375e-02,
777,1.421875e-02,
778,1.453125e-02,
779,1.437500e-02,
780,1.390625e-02,
781,1.312500e-02,
782,1.203125e-02,
783,1.031250e-02,
784,8.750000e-03,
785,6.875000e-03,
786,5.000000e-03,
787,2.968750e-03,
788,1.093750e-03,
789,-1.093750e-03,
790,-3.281250e-03,
791,-5.156250e-03,
792,-6.718750e-03,
793,-8.281250e-03,
794,-9.687500e-03,
795,-1.078125e-02,
796,-1.156250e-02,
797,-1.203125e-02,
798,-1.218750e-02,
799,-1.218750e-02,
800,-1.171875e-02,
801,-1.093750e-02,
802,-9.687500e-03,
803,-8.125000e-03,
804,-6.562500e-03,
805,-4.687500e-03,
806,-2.812500e-03,
807,-6.250000e-04,
808,1.250000e-03,
809,3.281250e-03,
810,5.156250e-03,
811,7.187500e-03,
812,8.906250e-03,
813,1.062500e-02,
814,1.203125e-02,
815,1.312500e-02,
816,1.375000e-02,
817,1.406250e-02,
818,1.406250e-02,
819,1.390625e-02,
820,1.328125e-02,
821,1.250000e-02,
822,1.171875e-02,
823,1.046875e-02,
824,9.062500e-03,
825,7.187500e-03,
826,5.312500e-03,
827,3.125000e-03,
828,1.250000e-03,
829,-7.812500e-04,
830,-2.500000e-03,
831,-4.531250e-03,
832,-6.250000e-03,
833,-8.125000e-03,
834,-9.843750e-03,
835,-1.140625e-02,
836,-1.218750e-02,
837,-1.265625e-02,
838,-1.281250e-02,
839,-1.250000e-02,
840,-1.187500e-02,
841,-1.093750e-02,
842,-1.000000e-02,
843,-8.593750e-03,
844,-7.187500e-03,
845,-5.156250e-03,
846,-3.125000e-03,
847,-6.250000e-04,
848,1.406250e-03,
849,3.906250e-03,
850,5.937500e-03,
851,7.656250e-03,
852,8.906250e-03,
853,1.015625e-02,
854,1.156250e-02,
855,1.312500e-02,
856,1.421875e-02,
857,1.484375e-02,
858,1.484375e-02,
859,1.437500e-02,
860,1.343750e-02,
861,1.250000e-02,
862,1.140625e-02,
863,1.031250e-02,
864,8.906250e-03,
865,7.031250e-03,
866,5.468750e-03,
867,3.437500e-03,
868,1.406250e-03,
869,-9.375000e-04,
870,-2.968750e-03,
871,-5.156250e-03,
872,-7.031250e-03,
873,-8.750000e-03,
874,-1.000000e-02,
875,-1.093750e-02,
876,-1.140625e-02,
877,-1.203125e-02,
878,-1.250000e-02,
879,-1.265625e-02,
880,-1.234375e-02,
881,-1.140625e-02,
882,-9.843750e-03,
883,-8.125000e-03,
884,-6.562500e-03,
885,-4.687500e-03,
886,-2.812500e-03,
887,-4.687500e-04,
888,1.562500e-03,
889,3.750000e-03,
890,5.625000e-03,
891,7.500000e-03,
892,9.062500e-03,
893,1.062500e-02,
894,1.218750e-02,
895,1.312500e-02,
896,1.390625e-02,
897,1.421875e-02,
898,1.437500e-02,
899,1.406250e-02,
900,1.359375e-02,
901,1.296875e-02,
902,1.203125e-02,
903,1.062500e-02,
904,9.062500e-03,
905,7.031250e-03,
906,5.312500e-03,
907,3.281250e-03,
908,1.093750e-03,
909,-1.406250e-03,
910,-3.437500e-03,
911,-5.468750e-03,
912,-7.031250e-03,
913,-8.593750e-03,
914,-1.000000e-02,
915,-1.109375e-02,
916,-1.187500e-02,
917,-1.234375e-02,
918,-1.250000e-02,
919,-1.218750e-02,
920,-1.171875e-02,
921,-1.078125e-02,
922,-9.843750e-03,
923,-8.593750e-03,
924,-7.187500e-03,
925,-5.312500e-03,
926,-3.281250e-03,
927,-7.812500e-04,
928,1.562500e-03,
929,4.062500e-03,
930,6.093750e-03,
931,7.812500e-03,
932,9.218750e-03,
933,1.062500e-02,
934,1.203125e-02,
935,1.312500e-02,
936,1.375000e-02,
937,1.421875e-02,
938,1.453125e-02,
939,1.437500e-02,
940,1.375000e-02,
941,1.281250e-02,
942,1.187500e-02,
943,1.062500e-02,
944,9.374999e-03,
945,7.187500e-03,
946,5.156250e-03,
947,2.812500e-03,
948,7.812500e-04,
949,-1.250000e-03,
950,-3.281250e-03,
951,-5.156250e-03,
952,-6.718750e-03,
953,-8.281250e-03,
954,-9.687500e-03,
955,-1.078125e-02,
956,-1.156250e-02,
957,-1.218750e-02,
958,-1.234375e-02,
959,-1.234375e-02,
960,-1.171875e-02,
961,-1.093750e-02,
962,-9.843750e-03,
963,-8.437499e-03,
964,-7.031250e-03,
965,-5.156250e-03,
966,-3.125000e-03,
967,-7.812500e-04,
968,1.406250e-03,
969,3.750000e-03,
970,5.625000e-03,
971,7.656250e-03,
972,9.374999e-03,
973,1.109375e-02,
974,1.250000e-02,
975,1.343750e-02,
976,1.406250e-02,
977,1.453125e-02,
978,1.468750e-02,
979,1.453125e-02,
980,1.390625e-02,
981,1.296875e-02,
982,1.203125e-02,
983,1.078125e-02,
984,9.531250e-03,
985,7.656250e-03,
986,5.625000e-03,
987,3.437500e-03,
988,1.406250e-03,
989,-7.812500e-04,
990,-2.656250e-03,
991,-4.687500e-03,
992,-6.406250e-03,
993,-7.968750e-03,
994,-9.531250e-03,
995,-1.093750e-02,
996,-1.187500e-02,
997,-1.250000e-02,
998,-1.250000e-02,
999,-1.234375e-02,
1000,-1.171875e-02,
1001,-1.078125e-02,
1002,-9.687500e-03,
1003,-8.125000e-03,
1004,-6.562500e-03,
1005,-4.687500e-03,
1006,-3.125000e-03,
1007,-1.093750e-03,
1008,9.375000e-04,
1009,3.125000e-03,
1010,5.156250e-03,
1011,7.187500e-03,
1012,8.906250e-03,
1013,1.062500e-02,
1014,1.218750e-02,
1015,1.328125e-02,
1016,1.406250e-02,
1017,1.437500e-02,
1018,1.437500e-02,
1019,1.406250e-02,
1020,1.343750e-02,
1021,1.250000e-02,
1022,1.140625e-02,
1023,1.015625e-02,
1024,8.906250e-03,
1025,7.031250e-03,
1026,5.156250e-03,
1027,2.968750e-03,
1028,1.093750e-03,
1029,-9.375000e-04,
1030,-2.812500e-03,
1031,-5.156250e-03,
1032,-7.031250e-03,
1033,-9.062500e-03,
1034,-1.062500e-02,
1035,-1.203125e-02,
1036,-1.250000e-02,
1037,-1.296875e-02,
1038,-1.281250e-02,
1039,-1.234375e-02,
1040,-1.156250e-02,
1041,-1.078125e-02,
1042,-9.687500e-03,
1043,-8.125000e-03,
1044,-6.562500e-03,
1045,-4.687500e-03,
1046,-2.812500e-03,
1047,-7.812500e-04,
1048,1.250000e-03,
1049,3.281250e-03,
1050,5.312500e-03,
1051,7.500000e-03,
1052,9.218750e-03,
1053,1.078125e-02,
1054,1.203125e-02,
1055,1.296875e-02,
1056,1.359375e-02,
1057,1.406250e-02,
1058,1.437500e-02,
1059,1.421875e-02,
1060,1.359375e-02,
1061,1.265625e-02,
1062,1.171875e-02,
1063,1.031250e-02,
1064,9.062500e-03,
1065,7.187500e-03,
1066,5.312500e-03,
1067,3.125000e-03,
1068,1.093750e-03,
1069,-1.250000e-03,
1070,-3.281250e-03,
1071,-5.156250e-03,
1072,-6.718750e-03,
1073,-8.437499e-03,
1074,-1.000000e-02,
1075,-1.125000e-02,
1076,-1.203125e-02,
1077,-1.250000e-02,
1078,-1.265625e-02,
1079,-1.250000e-02,
1080,-1.187500e-02,
1081,-1.078125e-02,
1082,-9.843750e-03,
1083,-8.281250e-03,
1084,-7.031250e-03,
1085,-5.156250e-03,
1086,-3.125000e-03,
1087,-6.250000e-04,
1088,1.406250e-03,
1089,3.750000e-03,
1090,5.781250e-03,
1091,7.656250e-03,
1092,9.062500e-03,
1093,1.062500e-02,
1094,1.203125e-02,
1095,1.328125e-02,
1096,1.406250e-02,
1097,1.453125e-02,
1098,1.468750e-02,
1099,1.453125e-02,
1100,1.390625e-02,
1101,1.281250e-02,
1102,1.171875e-02,
1103,1.015625e-02,
1104,8.593750e-03,
1105,6.718750e-03,
1106,5.000000e-03,
1107,3.281250e-03,
1108,1.250000e-03,
1109,-9.375000e-04,
1110,-3.125000e-03,
1111,-5.312500e-03,
1112,-7.031250e-03,
1113,-8.750000e-03,
1114,-1.000000e-02,
1115,-1.109375e-02,
1116,-1.187500e-02,
1117,-1.234375e-02,
1118,-1.250000e-02,
1119,-1.234375e-02,
1120,-1.187500e-02,
1121,-1.093750e-02,
1122,-9.687500e-03,
1123,-7.812500e-03,
1124,-6.250000e-03,
1125,-4.218750e-03,
1126,-2.500000e-03,
1127,-4.687500e-04,
1128,1.250000e-03,
1129,3.125000e-03,
1130,5.156250e-03,
1131,7.656250e-03,
1132,9.531250e-03,
1133,1.140625e-02,
1134,1.281250e-02,
1135,1.359375e-02,
1136,1.406250e-02,
1137,1.437500e-02,
1138,1.437500e-02,
1139,1.406250e-02,
1140,1.343750e-02,
1141,1.234375e-02,
1142,1.140625e-02,
1143,1.015625e-02,
1144,8.906250e-03,
1145,7.031250e-03,
1146,5.312500e-03,
1147,3.437500e-03,
1148,1.406250e-03,
1149,-7.812500e-04,
1150,-3.125000e-03,
1151,-5.312500e-03,
1152,-7.031250e-03,
1153,-8.750000e-03,
1154,-1.000000e-02,
1155,-1.140625e-02,
1156,-1.203125e-02,
1157,-1.250000e-02,
1158,-1.265625e-02,
1159,-1.250000e-02,
1160,-1.187500e-02,
1161,-1.109375e-02,
1162,-1.000000e-02,
1163,-8.281250e-03,
1164,-6.718750e-03,
1165,-4.687500e-03,
1166,-2.968750e-03,
1167,-9.375000e-04,
1168,9.375000e-04,
1169,2.968750e-03,
1170,4.843750e-03,
1171,7.031250e-03,
1172,8.750000e-03,
1173,1.078125e-02,
1174,1.250000e-02,
1175,1.375000e-02,
1176,1.421875e-02,
1177,1.421875e-02,
1178,1.421875e-02,
1179,1.421875e-02,
